question_id,task_type,split,method,k,gold_count,retrieved_count,matched_gold_count,evidence_recall_at_k,complete_recall_at_k,search_success,mrr,tool_calls,latency_ms,text_read_tokens,evidence_gain_step2,stop_accuracy
sf_0009,semantic_fact,final,file_fts,3,1,3,0,0.0,0.0,0.0,0.0,1,4.149900004267693,626,,
sf_0009,semantic_fact,final,file_fts,5,1,5,0,0.0,0.0,0.0,0.0,1,4.149900004267693,626,,
sf_0010,semantic_fact,final,file_fts,1,1,1,1,1.0,1.0,1.0,1.0,1,1.6966999918222427,449,,
sf_0010,semantic_fact,final,file_fts,3,1,3,1,1.0,1.0,1.0,1.0,1,1.6966999918222427,449,,
sf_0010,semantic_fact,final,file_fts,5,1,5,1,1.0,1.0,1.0,1.0,1,1.6966999918222427,449,,
sf_0011,semantic_fact,final,file_fts,1,1,1,0,0.0,0.0,0.0,0.0,1,2.0893000066280365,475,,
sf_0011,semantic_fact,final,file_fts,3,1,3,1,1.0,1.0,1.0,0.5,1,2.0893000066280365,475,,
sf_0011,semantic_fact,final,file_fts,5,1,5,1,1.0,1.0,1.0,0.5,1,2.0893000066280365,475,,
sf_0012,semantic_fact,final,file_fts,1,1,1,1,1.0,1.0,1.0,1.0,1,3.5803000181913376,330,,
sf_0012,semantic_fact,final,file_fts,3,1,3,1,1.0,1.0,1.0,1.0,1,3.5803000181913376,330,,
sf_0012,semantic_fact,final,file_fts,5,1,5,1,1.0,1.0,1.0,1.0,1,3.5803000181913376,330,,
sf_0013,semantic_fact,final,file_fts,1,1,1,1,1.0,1.0,1.0,1.0,1,4.141699999570847,443,,
sf_0013,semantic_fact,final,file_fts,3,1,3,1,1.0,1.0,1.0,1.0,1,4.141699999570847,443,,
sf_0013,semantic_fact,final,file_fts,5,1,5,1,1.0,1.0,1.0,1.0,1,4.141699999570847,443,,
sf_0014,semantic_fact,final,file_fts,1,1,1,1,1.0,1.0,1.0,1.0,1,2.58229997754097,310,,
sf_0014,semantic_fact,final,file_fts,3,1,3,1,1.0,1.0,1.0,1.0,1,2.58229997754097,310,,
sf_0014,semantic_fact,final,file_fts,5,1,5,1,1.0,1.0,1.0,1.0,1,2.58229997754097,310,,
sf_0015,semantic_fact,final,file_fts,1,1,1,1,1.0,1.0,1.0,1.0,1,3.1464000046253204,644,,
sf_0015,semantic_fact,final,file_fts,3,1,3,1,1.0,1.0,1.0,1.0,1,3.1464000046253204,644,,
sf_0015,semantic_fact,final,file_fts,5,1,5,1,1.0,1.0,1.0,1.0,1,3.1464000046253204,644,,
sf_0016,semantic_fact,final,file_fts,1,1,1,1,1.0,1.0,1.0,1.0,1,3.532800018787384,356,,
sf_0016,semantic_fact,final,file_fts,3,1,3,1,1.0,1.0,1.0,1.0,1,3.532800018787384,356,,
sf_0016,semantic_fact,final,file_fts,5,1,5,1,1.0,1.0,1.0,1.0,1,3.532800018787384,356,,
sf_0017,semantic_fact,final,file_fts,1,1,1,1,1.0,1.0,1.0,1.0,1,3.414599984884262,576,,
sf_0017,semantic_fact,final,file_fts,3,1,3,1,1.0,1.0,1.0,1.0,1,3.414599984884262,576,,
sf_0017,semantic_fact,final,file_fts,5,1,5,1,1.0,1.0,1.0,1.0,1,3.414599984884262,576,,
sf_0018,semantic_fact,final,file_fts,1,1,1,1,1.0,1.0,1.0,1.0,1,3.9536000043153763,588,,
sf_0018,semantic_fact,final,file_fts,3,1,3,1,1.0,1.0,1.0,1.0,1,3.9536000043153763,588,,
sf_0018,semantic_fact,final,file_fts,5,1,5,1,1.0,1.0,1.0,1.0,1,3.9536000043153763,588,,
sf_0019,semantic_fact,final,file_fts,1,1,1,1,1.0,1.0,1.0,1.0,1,5.486200004816055,381,,
sf_0019,semantic_fact,final,file_fts,3,1,3,1,1.0,1.0,1.0,1.0,1,5.486200004816055,381,,
sf_0019,semantic_fact,final,file_fts,5,1,5,1,1.0,1.0,1.0,1.0,1,5.486200004816055,381,,
sf_0020,semantic_fact,final,file_fts,1,1,1,1,1.0,1.0,1.0,1.0,1,6.791999995708466,307,,
sf_0020,semantic_fact,final,file_fts,3,1,3,1,1.0,1.0,1.0,1.0,1,6.791999995708466,307,,
sf_0020,semantic_fact,final,file_fts,5,1,5,1,1.0,1.0,1.0,1.0,1,6.791999995708466,307,,
sf_0021,semantic_fact,final,file_fts,1,1,1,1,1.0,1.0,1.0,1.0,1,2.945599988102913,540,,
sf_0021,semantic_fact,final,file_fts,3,1,3,1,1.0,1.0,1.0,1.0,1,2.945599988102913,540,,
sf_0021,semantic_fact,final,file_fts,5,1,5,1,1.0,1.0,1.0,1.0,1,2.945599988102913,540,,
sf_0022,semantic_fact,final,file_fts,1,1,1,0,0.0,0.0,0.0,0.0,1,3.535199984908104,319,,
sf_0022,semantic_fact,final,file_fts,3,1,3,1,1.0,1.0,1.0,0.5,1,3.535199984908104,319,,
sf_0022,semantic_fact,final,file_fts,5,1,5,1,1.0,1.0,1.0,0.5,1,3.535199984908104,319,,
sf_0023,semantic_fact,final,file_fts,1,1,1,0,0.0,0.0,0.0,0.0,1,11.269500017166138,736,,
sf_0023,semantic_fact,final,file_fts,3,1,3,1,1.0,1.0,1.0,0.5,1,11.269500017166138,736,,
sf_0023,semantic_fact,final,file_fts,5,1,5,1,1.0,1.0,1.0,0.5,1,11.269500017166138,736,,
sf_0024,semantic_fact,final,file_fts,1,1,1,1,1.0,1.0,1.0,1.0,1,3.8400000035762787,432,,
sf_0024,semantic_fact,final,file_fts,3,1,3,1,1.0,1.0,1.0,1.0,1,3.8400000035762787,432,,
sf_0024,semantic_fact,final,file_fts,5,1,5,1,1.0,1.0,1.0,1.0,1,3.8400000035762787,432,,
sf_0025,semantic_fact,final,file_fts,1,1,1,1,1.0,1.0,1.0,1.0,1,2.418500006198883,555,,
sf_0025,semantic_fact,final,file_fts,3,1,3,1,1.0,1.0,1.0,1.0,1,2.418500006198883,555,,
sf_0025,semantic_fact,final,file_fts,5,1,5,1,1.0,1.0,1.0,1.0,1,2.418500006198883,555,,
sf_0026,semantic_fact,final,file_fts,1,1,1,1,1.0,1.0,1.0,1.0,1,3.232499986886978,638,,
sf_0026,semantic_fact,final,file_fts,3,1,3,1,1.0,1.0,1.0,1.0,1,3.232499986886978,638,,
sf_0026,semantic_fact,final,file_fts,5,1,5,1,1.0,1.0,1.0,1.0,1,3.232499986886978,638,,
sf_0027,semantic_fact,final,file_fts,1,1,1,1,1.0,1.0,1.0,1.0,1,3.3307999968528748,566,,
sf_0027,semantic_fact,final,file_fts,3,1,3,1,1.0,1.0,1.0,1.0,1,3.3307999968528748,566,,
sf_0027,semantic_fact,final,file_fts,5,1,5,1,1.0,1.0,1.0,1.0,1,3.3307999968528748,566,,
sf_0028,semantic_fact,final,file_fts,1,1,1,1,1.0,1.0,1.0,1.0,1,4.519999995827675,375,,
sf_0028,semantic_fact,final,file_fts,3,1,3,1,1.0,1.0,1.0,1.0,1,4.519999995827675,375,,
sf_0028,semantic_fact,final,file_fts,5,1,5,1,1.0,1.0,1.0,1.0,1,4.519999995827675,375,,
sf_0029,semantic_fact,final,file_fts,1,1,1,1,1.0,1.0,1.0,1.0,1,3.728400006890297,450,,
sf_0029,semantic_fact,final,file_fts,3,1,3,1,1.0,1.0,1.0,1.0,1,3.728400006890297,450,,
sf_0029,semantic_fact,final,file_fts,5,1,5,1,1.0,1.0,1.0,1.0,1,3.728400006890297,450,,
sf_0030,semantic_fact,final,file_fts,1,1,1,1,1.0,1.0,1.0,1.0,1,4.2901999950408936,785,,
sf_0030,semantic_fact,final,file_fts,3,1,3,1,1.0,1.0,1.0,1.0,1,4.2901999950408936,785,,
sf_0030,semantic_fact,final,file_fts,5,1,5,1,1.0,1.0,1.0,1.0,1,4.2901999950408936,785,,
sf_0031,semantic_fact,final,file_fts,1,1,1,1,1.0,1.0,1.0,1.0,1,6.828099995851517,396,,
sf_0031,semantic_fact,final,file_fts,3,1,3,1,1.0,1.0,1.0,1.0,1,6.828099995851517,396,,
sf_0031,semantic_fact,final,file_fts,5,1,5,1,1.0,1.0,1.0,1.0,1,6.828099995851517,396,,
sf_0032,semantic_fact,final,file_fts,1,1,1,1,1.0,1.0,1.0,1.0,1,3.4484999924898148,191,,
sf_0032,semantic_fact,final,file_fts,3,1,3,1,1.0,1.0,1.0,1.0,1,3.4484999924898148,191,,
sf_0032,semantic_fact,final,file_fts,5,1,5,1,1.0,1.0,1.0,1.0,1,3.4484999924898148,191,,
sf_0033,semantic_fact,final,file_fts,1,1,1,1,1.0,1.0,1.0,1.0,1,1.985499992966652,466,,
sf_0033,semantic_fact,final,file_fts,3,1,3,1,1.0,1.0,1.0,1.0,1,1.985499992966652,466,,
sf_0033,semantic_fact,final,file_fts,5,1,5,1,1.0,1.0,1.0,1.0,1,1.985499992966652,466,,
sf_0034,semantic_fact,final,file_fts,1,1,1,1,1.0,1.0,1.0,1.0,1,3.0918999910354614,405,,
sf_0034,semantic_fact,final,file_fts,3,1,3,1,1.0,1.0,1.0,1.0,1,3.0918999910354614,405,,
sf_0034,semantic_fact,final,file_fts,5,1,5,1,1.0,1.0,1.0,1.0,1,3.0918999910354614,405,,
sf_0035,semantic_fact,final,file_fts,1,1,1,0,0.0,0.0,0.0,0.0,1,9.975499987602234,730,,
sf_0035,semantic_fact,final,file_fts,3,1,3,1,1.0,1.0,1.0,0.5,1,9.975499987602234,730,,
sf_0035,semantic_fact,final,file_fts,5,1,5,1,1.0,1.0,1.0,0.5,1,9.975499987602234,730,,
sf_0036,semantic_fact,final,file_fts,1,1,1,1,1.0,1.0,1.0,1.0,1,3.586999997496605,374,,
sf_0036,semantic_fact,final,file_fts,3,1,3,1,1.0,1.0,1.0,1.0,1,3.586999997496605,374,,
sf_0036,semantic_fact,final,file_fts,5,1,5,1,1.0,1.0,1.0,1.0,1,3.586999997496605,374,,
sf_0037,semantic_fact,final,file_fts,1,1,1,1,1.0,1.0,1.0,1.0,1,10.402400001883507,455,,
sf_0037,semantic_fact,final,file_fts,3,1,3,1,1.0,1.0,1.0,1.0,1,10.402400001883507,455,,
sf_0037,semantic_fact,final,file_fts,5,1,5,1,1.0,1.0,1.0,1.0,1,10.402400001883507,455,,
sf_0038,semantic_fact,final,file_fts,1,1,1,1,1.0,1.0,1.0,1.0,1,3.781599998474121,504,,
sf_0038,semantic_fact,final,file_fts,3,1,3,1,1.0,1.0,1.0,1.0,1,3.781599998474121,504,,
sf_0038,semantic_fact,final,file_fts,5,1,5,1,1.0,1.0,1.0,1.0,1,3.781599998474121,504,,
sf_0039,semantic_fact,final,file_fts,1,1,1,1,1.0,1.0,1.0,1.0,1,13.776699990034103,577,,
sf_0039,semantic_fact,final,file_fts,3,1,3,1,1.0,1.0,1.0,1.0,1,13.776699990034103,577,,
sf_0039,semantic_fact,final,file_fts,5,1,5,1,1.0,1.0,1.0,1.0,1,13.776699990034103,577,,
sf_0040,semantic_fact,final,file_fts,1,1,1,1,1.0,1.0,1.0,1.0,1,4.69310000538826,448,,
sf_0040,semantic_fact,final,file_fts,3,1,3,1,1.0,1.0,1.0,1.0,1,4.69310000538826,448,,
sf_0040,semantic_fact,final,file_fts,5,1,5,1,1.0,1.0,1.0,1.0,1,4.69310000538826,448,,
sf_0041,semantic_fact,final,file_fts,1,1,1,1,1.0,1.0,1.0,1.0,1,4.324099987745285,561,,
sf_0041,semantic_fact,final,file_fts,3,1,3,1,1.0,1.0,1.0,1.0,1,4.324099987745285,561,,
sf_0041,semantic_fact,final,file_fts,5,1,5,1,1.0,1.0,1.0,1.0,1,4.324099987745285,561,,
sf_0042,semantic_fact,final,file_fts,1,1,1,1,1.0,1.0,1.0,1.0,1,1.853199988603592,361,,
sf_0042,semantic_fact,final,file_fts,3,1,3,1,1.0,1.0,1.0,1.0,1,1.853199988603592,361,,
sf_0042,semantic_fact,final,file_fts,5,1,5,1,1.0,1.0,1.0,1.0,1,1.853199988603592,361,,
sf_0043,semantic_fact,final,file_fts,1,1,1,1,1.0,1.0,1.0,1.0,1,3.473900005221367,548,,
sf_0043,semantic_fact,final,file_fts,3,1,3,1,1.0,1.0,1.0,1.0,1,3.473900005221367,548,,
sf_0043,semantic_fact,final,file_fts,5,1,5,1,1.0,1.0,1.0,1.0,1,3.473900005221367,548,,
sf_0044,semantic_fact,final,file_fts,1,1,1,1,1.0,1.0,1.0,1.0,1,3.1534000039100647,541,,
sf_0044,semantic_fact,final,file_fts,3,1,3,1,1.0,1.0,1.0,1.0,1,3.1534000039100647,541,,
sf_0044,semantic_fact,final,file_fts,5,1,5,1,1.0,1.0,1.0,1.0,1,3.1534000039100647,541,,
sf_0045,semantic_fact,final,file_fts,1,1,1,1,1.0,1.0,1.0,1.0,1,3.3137999922037125,733,,
sf_0045,semantic_fact,final,file_fts,3,1,3,1,1.0,1.0,1.0,1.0,1,3.3137999922037125,733,,
sf_0045,semantic_fact,final,file_fts,5,1,5,1,1.0,1.0,1.0,1.0,1,3.3137999922037125,733,,
sf_0046,semantic_fact,final,file_fts,1,1,1,1,1.0,1.0,1.0,1.0,1,4.5313000082969666,670,,
sf_0046,semantic_fact,final,file_fts,3,1,3,1,1.0,1.0,1.0,1.0,1,4.5313000082969666,670,,
sf_0046,semantic_fact,final,file_fts,5,1,5,1,1.0,1.0,1.0,1.0,1,4.5313000082969666,670,,
sf_0047,semantic_fact,final,file_fts,1,1,1,1,1.0,1.0,1.0,1.0,1,2.945800006389618,302,,
sf_0047,semantic_fact,final,file_fts,3,1,3,1,1.0,1.0,1.0,1.0,1,2.945800006389618,302,,
sf_0047,semantic_fact,final,file_fts,5,1,5,1,1.0,1.0,1.0,1.0,1,2.945800006389618,302,,
sf_0048,semantic_fact,final,file_fts,1,1,1,1,1.0,1.0,1.0,1.0,1,4.245000004768372,347,,
sf_0048,semantic_fact,final,file_fts,3,1,3,1,1.0,1.0,1.0,1.0,1,4.245000004768372,347,,
sf_0048,semantic_fact,final,file_fts,5,1,5,1,1.0,1.0,1.0,1.0,1,4.245000004768372,347,,
sf_0049,semantic_fact,final,file_fts,1,1,1,1,1.0,1.0,1.0,1.0,1,2.055999994277954,477,,
sf_0049,semantic_fact,final,file_fts,3,1,3,1,1.0,1.0,1.0,1.0,1,2.055999994277954,477,,
sf_0049,semantic_fact,final,file_fts,5,1,5,1,1.0,1.0,1.0,1.0,1,2.055999994277954,477,,
sf_0050,semantic_fact,final,file_fts,1,1,1,0,0.0,0.0,0.0,0.0,1,3.802299991250038,783,,
sf_0050,semantic_fact,final,file_fts,3,1,3,1,1.0,1.0,1.0,0.5,1,3.802299991250038,783,,
sf_0050,semantic_fact,final,file_fts,5,1,5,1,1.0,1.0,1.0,0.5,1,3.802299991250038,783,,
sf_0051,semantic_fact,final,file_fts,1,1,1,1,1.0,1.0,1.0,1.0,1,3.418199986219406,380,,
sf_0051,semantic_fact,final,file_fts,3,1,3,1,1.0,1.0,1.0,1.0,1,3.418199986219406,380,,
sf_0051,semantic_fact,final,file_fts,5,1,5,1,1.0,1.0,1.0,1.0,1,3.418199986219406,380,,
sf_0052,semantic_fact,final,file_fts,1,1,1,1,1.0,1.0,1.0,1.0,1,3.1772000044584274,538,,
sf_0052,semantic_fact,final,file_fts,3,1,3,1,1.0,1.0,1.0,1.0,1,3.1772000044584274,538,,
sf_0052,semantic_fact,final,file_fts,5,1,5,1,1.0,1.0,1.0,1.0,1,3.1772000044584274,538,,
sf_0053,semantic_fact,final,file_fts,1,1,1,1,1.0,1.0,1.0,1.0,1,4.2677000015974045,428,,
sf_0053,semantic_fact,final,file_fts,3,1,3,1,1.0,1.0,1.0,1.0,1,4.2677000015974045,428,,
sf_0053,semantic_fact,final,file_fts,5,1,5,1,1.0,1.0,1.0,1.0,1,4.2677000015974045,428,,
sf_0054,semantic_fact,final,file_fts,1,1,1,1,1.0,1.0,1.0,1.0,1,3.621199995279312,526,,
sf_0054,semantic_fact,final,file_fts,3,1,3,1,1.0,1.0,1.0,1.0,1,3.621199995279312,526,,
sf_0054,semantic_fact,final,file_fts,5,1,5,1,1.0,1.0,1.0,1.0,1,3.621199995279312,526,,
sf_0055,semantic_fact,final,file_fts,1,1,1,1,1.0,1.0,1.0,1.0,1,3.672199994325638,531,,
sf_0055,semantic_fact,final,file_fts,3,1,3,1,1.0,1.0,1.0,1.0,1,3.672199994325638,531,,
sf_0055,semantic_fact,final,file_fts,5,1,5,1,1.0,1.0,1.0,1.0,1,3.672199994325638,531,,
sf_0056,semantic_fact,final,file_fts,1,1,1,1,1.0,1.0,1.0,1.0,1,2.8933999985456467,260,,
sf_0056,semantic_fact,final,file_fts,3,1,3,1,1.0,1.0,1.0,1.0,1,2.8933999985456467,260,,
sf_0056,semantic_fact,final,file_fts,5,1,5,1,1.0,1.0,1.0,1.0,1,2.8933999985456467,260,,
sf_0057,semantic_fact,final,file_fts,1,1,1,0,0.0,0.0,0.0,0.0,1,10.254600018262863,591,,
sf_0057,semantic_fact,final,file_fts,3,1,3,1,1.0,1.0,1.0,0.5,1,10.254600018262863,591,,
sf_0057,semantic_fact,final,file_fts,5,1,5,1,1.0,1.0,1.0,0.5,1,10.254600018262863,591,,
sf_0058,semantic_fact,final,file_fts,1,1,1,1,1.0,1.0,1.0,1.0,1,3.437499985098839,626,,
sf_0058,semantic_fact,final,file_fts,3,1,3,1,1.0,1.0,1.0,1.0,1,3.437499985098839,626,,
sf_0058,semantic_fact,final,file_fts,5,1,5,1,1.0,1.0,1.0,1.0,1,3.437499985098839,626,,
sf_0059,semantic_fact,final,file_fts,1,1,1,1,1.0,1.0,1.0,1.0,1,3.7310999929904938,499,,
sf_0059,semantic_fact,final,file_fts,3,1,3,1,1.0,1.0,1.0,1.0,1,3.7310999929904938,499,,
sf_0059,semantic_fact,final,file_fts,5,1,5,1,1.0,1.0,1.0,1.0,1,3.7310999929904938,499,,
sf_0060,semantic_fact,final,file_fts,1,1,1,1,1.0,1.0,1.0,1.0,1,1.4464000016450882,251,,
sf_0060,semantic_fact,final,file_fts,3,1,3,1,1.0,1.0,1.0,1.0,1,1.4464000016450882,251,,
sf_0060,semantic_fact,final,file_fts,5,1,3,1,1.0,1.0,1.0,1.0,1,1.4464000016450882,251,,
mh_0001,multi_hop_relation,final,file_fts,1,2,1,1,1.0,0.0,0.0,1.0,1,6.176999986171722,583,,
mh_0001,multi_hop_relation,final,file_fts,3,2,3,1,1.0,0.0,0.0,1.0,1,6.176999986171722,583,,
mh_0001,multi_hop_relation,final,file_fts,5,2,5,1,1.0,0.0,0.0,1.0,1,6.176999986171722,583,,
mh_0002,multi_hop_relation,final,file_fts,1,2,1,1,1.0,0.0,0.0,1.0,1,4.88900001347065,445,,
mh_0002,multi_hop_relation,final,file_fts,3,2,3,2,1.0,1.0,1.0,1.0,1,4.88900001347065,445,,
mh_0002,multi_hop_relation,final,file_fts,5,2,5,2,1.0,1.0,1.0,1.0,1,4.88900001347065,445,,
mh_0003,multi_hop_relation,final,file_fts,1,2,1,1,1.0,0.0,0.0,1.0,1,18.68469999730587,421,,
mh_0003,multi_hop_relation,final,file_fts,3,2,3,2,1.0,1.0,1.0,1.0,1,18.68469999730587,421,,
mh_0003,multi_hop_relation,final,file_fts,5,2,5,2,1.0,1.0,1.0,1.0,1,18.68469999730587,421,,
mh_0004,multi_hop_relation,final,file_fts,1,2,1,1,1.0,0.0,0.0,1.0,1,5.340700000524521,449,,
mh_0004,multi_hop_relation,final,file_fts,3,2,3,1,1.0,0.0,0.0,1.0,1,5.340700000524521,449,,
mh_0004,multi_hop_relation,final,file_fts,5,2,5,1,1.0,0.0,0.0,1.0,1,5.340700000524521,449,,
mh_0005,multi_hop_relation,final,file_fts,1,2,1,1,1.0,0.0,0.0,1.0,1,3.008000001311302,487,,
mh_0005,multi_hop_relation,final,file_fts,3,2,3,1,1.0,0.0,0.0,1.0,1,3.008000001311302,487,,
mh_0005,multi_hop_relation,final,file_fts,5,2,5,1,1.0,0.0,0.0,1.0,1,3.008000001311302,487,,
mh_0006,multi_hop_relation,final,file_fts,1,2,1,1,1.0,0.0,0.0,1.0,1,3.8626999855041504,536,,
mh_0006,multi_hop_relation,final,file_fts,3,2,3,1,1.0,0.0,0.0,1.0,1,3.8626999855041504,536,,
mh_0006,multi_hop_relation,final,file_fts,5,2,5,1,1.0,0.0,0.0,1.0,1,3.8626999855041504,536,,
mh_0007,multi_hop_relation,final,file_fts,1,2,1,1,1.0,0.0,0.0,1.0,1,3.9146000146865845,545,,
mh_0007,multi_hop_relation,final,file_fts,3,2,3,1,1.0,0.0,0.0,1.0,1,3.9146000146865845,545,,
mh_0007,multi_hop_relation,final,file_fts,5,2,5,1,1.0,0.0,0.0,1.0,1,3.9146000146865845,545,,
mh_0008,multi_hop_relation,final,file_fts,1,2,1,1,1.0,0.0,0.0,1.0,1,4.537200003862381,615,,
mh_0008,multi_hop_relation,final,file_fts,3,2,3,2,1.0,1.0,1.0,1.0,1,4.537200003862381,615,,
mh_0008,multi_hop_relation,final,file_fts,5,2,5,2,1.0,1.0,1.0,1.0,1,4.537200003862381,615,,
mh_0009,multi_hop_relation,final,file_fts,1,2,1,1,1.0,0.0,0.0,1.0,1,3.500200003385544,389,,
mh_0009,multi_hop_relation,final,file_fts,3,2,3,1,1.0,0.0,0.0,1.0,1,3.500200003385544,389,,
mh_0009,multi_hop_relation,final,file_fts,5,2,5,1,1.0,0.0,0.0,1.0,1,3.500200003385544,389,,
mh_0010,multi_hop_relation,final,file_fts,1,2,1,1,1.0,0.0,0.0,1.0,1,4.328900009393692,195,,
mh_0010,multi_hop_relation,final,file_fts,3,2,3,1,1.0,0.0,0.0,1.0,1,4.328900009393692,195,,
mh_0010,multi_hop_relation,final,file_fts,5,2,5,2,1.0,1.0,1.0,1.0,1,4.328900009393692,195,,
mh_0011,multi_hop_relation,final,file_fts,1,2,1,1,1.0,0.0,0.0,1.0,1,6.137500002980232,433,,
mh_0011,multi_hop_relation,final,file_fts,3,2,3,2,1.0,1.0,1.0,1.0,1,6.137500002980232,433,,
mh_0011,multi_hop_relation,final,file_fts,5,2,5,2,1.0,1.0,1.0,1.0,1,6.137500002980232,433,,
mh_0012,multi_hop_relation,final,file_fts,1,2,1,1,1.0,0.0,0.0,1.0,1,4.716499999165535,412,,
mh_0012,multi_hop_relation,final,file_fts,3,2,3,1,1.0,0.0,0.0,1.0,1,4.716499999165535,412,,
mh_0012,multi_hop_relation,final,file_fts,5,2,5,1,1.0,0.0,0.0,1.0,1,4.716499999165535,412,,
mh_0013,multi_hop_relation,final,file_fts,1,2,1,1,1.0,0.0,0.0,1.0,1,3.66839998960495,524,,
mh_0013,multi_hop_relation,final,file_fts,3,2,3,1,1.0,0.0,0.0,1.0,1,3.66839998960495,524,,
mh_0013,multi_hop_relation,final,file_fts,5,2,5,1,1.0,0.0,0.0,1.0,1,3.66839998960495,524,,
mh_0014,multi_hop_relation,final,file_fts,1,2,1,0,0.0,0.0,0.0,0.0,1,5.155200004577637,282,,
mh_0014,multi_hop_relation,final,file_fts,3,2,3,2,1.0,1.0,1.0,0.5,1,5.155200004577637,282,,
mh_0014,multi_hop_relation,final,file_fts,5,2,5,2,1.0,1.0,1.0,0.5,1,5.155200004577637,282,,
mh_0015,multi_hop_relation,final,file_fts,1,2,1,1,1.0,0.0,0.0,1.0,1,3.7213999927043915,525,,
mh_0015,multi_hop_relation,final,file_fts,3,2,3,1,1.0,0.0,0.0,1.0,1,3.7213999927043915,525,,
mh_0015,multi_hop_relation,final,file_fts,5,2,5,1,1.0,0.0,0.0,1.0,1,3.7213999927043915,525,,
mh_0016,multi_hop_relation,final,file_fts,1,2,1,0,0.0,0.0,0.0,0.0,1,10.555600002408028,674,,
mh_0016,multi_hop_relation,final,file_fts,3,2,3,0,0.0,0.0,0.0,0.0,1,10.555600002408028,674,,
mh_0016,multi_hop_relation,final,file_fts,5,2,5,2,1.0,1.0,1.0,0.25,1,10.555600002408028,674,,
mh_0017,multi_hop_relation,final,file_fts,1,2,1,0,0.0,0.0,0.0,0.0,1,3.089800000190735,513,,
mh_0017,multi_hop_relation,final,file_fts,3,2,3,1,1.0,0.0,0.0,0.5,1,3.089800000190735,513,,
mh_0017,multi_hop_relation,final,file_fts,5,2,5,1,1.0,0.0,0.0,0.5,1,3.089800000190735,513,,
mh_0018,multi_hop_relation,final,file_fts,1,2,1,1,1.0,0.0,0.0,1.0,1,2.4466999918222427,450,,
mh_0018,multi_hop_relation,final,file_fts,3,2,3,1,1.0,0.0,0.0,1.0,1,2.4466999918222427,450,,
mh_0018,multi_hop_relation,final,file_fts,5,2,5,1,1.0,0.0,0.0,1.0,1,2.4466999918222427,450,,
