question_id,task_type,split,method,k,gold_count,retrieved_count,matched_gold_count,evidence_recall_at_k,complete_recall_at_k,search_success,mrr,tool_calls,latency_ms,text_read_tokens,evidence_gain_step2,stop_accuracy
sf_0009,semantic_fact,final,two_stage_agent,3,1,3,0,0.0,0.0,0.0,0.0,2,2594.506799966097,838,0,1.0
sf_0009,semantic_fact,final,two_stage_agent,5,1,5,0,0.0,0.0,0.0,0.0,2,2594.506799966097,838,0,1.0
sf_0010,semantic_fact,final,two_stage_agent,1,1,1,1,1.0,1.0,1.0,1.0,1,3079.777199983597,199,0,1.0
sf_0010,semantic_fact,final,two_stage_agent,3,1,3,1,1.0,1.0,1.0,1.0,1,3079.777199983597,199,0,1.0
sf_0010,semantic_fact,final,two_stage_agent,5,1,5,1,1.0,1.0,1.0,1.0,1,3079.777199983597,199,0,1.0
sf_0011,semantic_fact,final,two_stage_agent,1,1,1,0,0.0,0.0,0.0,0.0,1,2162.421700015664,335,0,0.0
sf_0011,semantic_fact,final,two_stage_agent,3,1,3,1,1.0,1.0,1.0,0.3333333333333333,1,2162.421700015664,335,0,1.0
sf_0011,semantic_fact,final,two_stage_agent,5,1,5,1,1.0,1.0,1.0,0.3333333333333333,1,2162.421700015664,335,0,1.0
sf_0012,semantic_fact,final,two_stage_agent,1,1,1,1,1.0,1.0,1.0,1.0,1,2413.8044999986887,265,0,1.0
sf_0012,semantic_fact,final,two_stage_agent,3,1,3,1,1.0,1.0,1.0,1.0,1,2413.8044999986887,265,0,1.0
sf_0012,semantic_fact,final,two_stage_agent,5,1,5,1,1.0,1.0,1.0,1.0,1,2413.8044999986887,265,0,1.0
sf_0013,semantic_fact,final,two_stage_agent,1,1,1,1,1.0,1.0,1.0,1.0,2,3134.1012999862432,1024,0,0.0
sf_0013,semantic_fact,final,two_stage_agent,3,1,3,1,1.0,1.0,1.0,1.0,2,3134.1012999862432,1024,0,0.0
sf_0013,semantic_fact,final,two_stage_agent,5,1,5,1,1.0,1.0,1.0,1.0,2,3134.1012999862432,1024,0,0.0
sf_0014,semantic_fact,final,two_stage_agent,1,1,1,1,1.0,1.0,1.0,1.0,1,2929.5338999927044,332,0,1.0
sf_0014,semantic_fact,final,two_stage_agent,3,1,3,1,1.0,1.0,1.0,1.0,1,2929.5338999927044,332,0,1.0
sf_0014,semantic_fact,final,two_stage_agent,5,1,5,1,1.0,1.0,1.0,1.0,1,2929.5338999927044,332,0,1.0
sf_0015,semantic_fact,final,two_stage_agent,1,1,1,1,1.0,1.0,1.0,1.0,2,2125.4159000217915,994,0,0.0
sf_0015,semantic_fact,final,two_stage_agent,3,1,3,1,1.0,1.0,1.0,1.0,2,2125.4159000217915,994,0,0.0
sf_0015,semantic_fact,final,two_stage_agent,5,1,5,1,1.0,1.0,1.0,1.0,2,2125.4159000217915,994,0,0.0
sf_0016,semantic_fact,final,two_stage_agent,1,1,1,0,0.0,0.0,0.0,0.0,1,3143.37460000813,296,0,0.0
sf_0016,semantic_fact,final,two_stage_agent,3,1,3,1,1.0,1.0,1.0,0.3333333333333333,1,3143.37460000813,296,0,1.0
sf_0016,semantic_fact,final,two_stage_agent,5,1,5,1,1.0,1.0,1.0,0.3333333333333333,1,3143.37460000813,296,0,1.0
sf_0017,semantic_fact,final,two_stage_agent,1,1,1,1,1.0,1.0,1.0,1.0,1,2100.566899999976,446,0,1.0
sf_0017,semantic_fact,final,two_stage_agent,3,1,3,1,1.0,1.0,1.0,1.0,1,2100.566899999976,446,0,1.0
sf_0017,semantic_fact,final,two_stage_agent,5,1,5,1,1.0,1.0,1.0,1.0,1,2100.566899999976,446,0,1.0
sf_0018,semantic_fact,final,two_stage_agent,1,1,1,1,1.0,1.0,1.0,1.0,2,2163.6035999953747,925,0,0.0
sf_0018,semantic_fact,final,two_stage_agent,3,1,3,1,1.0,1.0,1.0,1.0,2,2163.6035999953747,925,0,0.0
sf_0018,semantic_fact,final,two_stage_agent,5,1,5,1,1.0,1.0,1.0,1.0,2,2163.6035999953747,925,0,0.0
sf_0019,semantic_fact,final,two_stage_agent,1,1,1,0,0.0,0.0,0.0,0.0,1,25.986600011587143,567,0,0.0
sf_0019,semantic_fact,final,two_stage_agent,3,1,3,1,1.0,1.0,1.0,0.5,1,25.986600011587143,567,0,1.0
sf_0019,semantic_fact,final,two_stage_agent,5,1,5,1,1.0,1.0,1.0,0.5,1,25.986600011587143,567,0,1.0
sf_0020,semantic_fact,final,two_stage_agent,1,1,1,1,1.0,1.0,1.0,1.0,1,25.2308000177145,406,0,1.0
sf_0020,semantic_fact,final,two_stage_agent,3,1,3,1,1.0,1.0,1.0,1.0,1,25.2308000177145,406,0,1.0
sf_0020,semantic_fact,final,two_stage_agent,5,1,5,1,1.0,1.0,1.0,1.0,1,25.2308000177145,406,0,1.0
sf_0021,semantic_fact,final,two_stage_agent,1,1,1,1,1.0,1.0,1.0,1.0,1,2198.0755999833345,501,0,1.0
sf_0021,semantic_fact,final,two_stage_agent,3,1,3,1,1.0,1.0,1.0,1.0,1,2198.0755999833345,501,0,1.0
sf_0021,semantic_fact,final,two_stage_agent,5,1,5,1,1.0,1.0,1.0,1.0,1,2198.0755999833345,501,0,1.0
sf_0022,semantic_fact,final,two_stage_agent,1,1,1,1,1.0,1.0,1.0,1.0,2,2609.5150000303984,722,0,0.0
sf_0022,semantic_fact,final,two_stage_agent,3,1,3,1,1.0,1.0,1.0,1.0,2,2609.5150000303984,722,0,0.0
sf_0022,semantic_fact,final,two_stage_agent,5,1,5,1,1.0,1.0,1.0,1.0,2,2609.5150000303984,722,0,0.0
sf_0023,semantic_fact,final,two_stage_agent,1,1,1,0,0.0,0.0,0.0,0.0,1,36.63889999687672,658,0,0.0
sf_0023,semantic_fact,final,two_stage_agent,3,1,3,1,1.0,1.0,1.0,0.5,1,36.63889999687672,658,0,1.0
sf_0023,semantic_fact,final,two_stage_agent,5,1,5,1,1.0,1.0,1.0,0.5,1,36.63889999687672,658,0,1.0
sf_0024,semantic_fact,final,two_stage_agent,1,1,1,1,1.0,1.0,1.0,1.0,1,4267.551799997687,341,0,1.0
sf_0024,semantic_fact,final,two_stage_agent,3,1,3,1,1.0,1.0,1.0,1.0,1,4267.551799997687,341,0,1.0
sf_0024,semantic_fact,final,two_stage_agent,5,1,5,1,1.0,1.0,1.0,1.0,1,4267.551799997687,341,0,1.0
sf_0025,semantic_fact,final,two_stage_agent,1,1,1,1,1.0,1.0,1.0,1.0,1,2534.850600004196,435,0,1.0
sf_0025,semantic_fact,final,two_stage_agent,3,1,3,1,1.0,1.0,1.0,1.0,1,2534.850600004196,435,0,1.0
sf_0025,semantic_fact,final,two_stage_agent,5,1,5,1,1.0,1.0,1.0,1.0,1,2534.850600004196,435,0,1.0
sf_0026,semantic_fact,final,two_stage_agent,1,1,1,1,1.0,1.0,1.0,1.0,1,20.73410001397133,577,0,1.0
sf_0026,semantic_fact,final,two_stage_agent,3,1,3,1,1.0,1.0,1.0,1.0,1,20.73410001397133,577,0,1.0
sf_0026,semantic_fact,final,two_stage_agent,5,1,5,1,1.0,1.0,1.0,1.0,1,20.73410001397133,577,0,1.0
sf_0027,semantic_fact,final,two_stage_agent,1,1,1,1,1.0,1.0,1.0,1.0,1,3337.807700008154,359,0,1.0
sf_0027,semantic_fact,final,two_stage_agent,3,1,3,1,1.0,1.0,1.0,1.0,1,3337.807700008154,359,0,1.0
sf_0027,semantic_fact,final,two_stage_agent,5,1,5,1,1.0,1.0,1.0,1.0,1,3337.807700008154,359,0,1.0
sf_0028,semantic_fact,final,two_stage_agent,1,1,1,1,1.0,1.0,1.0,1.0,2,4155.5027000159025,880,0,0.0
sf_0028,semantic_fact,final,two_stage_agent,3,1,3,1,1.0,1.0,1.0,1.0,2,4155.5027000159025,880,0,0.0
sf_0028,semantic_fact,final,two_stage_agent,5,1,5,1,1.0,1.0,1.0,1.0,2,4155.5027000159025,880,0,0.0
sf_0029,semantic_fact,final,two_stage_agent,1,1,1,1,1.0,1.0,1.0,1.0,2,2579.4417999982834,868,0,0.0
sf_0029,semantic_fact,final,two_stage_agent,3,1,3,1,1.0,1.0,1.0,1.0,2,2579.4417999982834,868,0,0.0
sf_0029,semantic_fact,final,two_stage_agent,5,1,5,1,1.0,1.0,1.0,1.0,2,2579.4417999982834,868,0,0.0
sf_0030,semantic_fact,final,two_stage_agent,1,1,1,1,1.0,1.0,1.0,1.0,1,3324.7824999839067,476,0,1.0
sf_0030,semantic_fact,final,two_stage_agent,3,1,3,1,1.0,1.0,1.0,1.0,1,3324.7824999839067,476,0,1.0
sf_0030,semantic_fact,final,two_stage_agent,5,1,5,1,1.0,1.0,1.0,1.0,1,3324.7824999839067,476,0,1.0
sf_0031,semantic_fact,final,two_stage_agent,1,1,1,1,1.0,1.0,1.0,1.0,1,27.106299996376038,473,0,1.0
sf_0031,semantic_fact,final,two_stage_agent,3,1,3,1,1.0,1.0,1.0,1.0,1,27.106299996376038,473,0,1.0
sf_0031,semantic_fact,final,two_stage_agent,5,1,5,1,1.0,1.0,1.0,1.0,1,27.106299996376038,473,0,1.0
sf_0032,semantic_fact,final,two_stage_agent,1,1,1,1,1.0,1.0,1.0,1.0,2,2489.2230000048876,526,0,0.0
sf_0032,semantic_fact,final,two_stage_agent,3,1,3,1,1.0,1.0,1.0,1.0,2,2489.2230000048876,526,0,0.0
sf_0032,semantic_fact,final,two_stage_agent,5,1,5,1,1.0,1.0,1.0,1.0,2,2489.2230000048876,526,0,0.0
sf_0033,semantic_fact,final,two_stage_agent,1,1,1,1,1.0,1.0,1.0,1.0,1,2550.627900004387,361,0,1.0
sf_0033,semantic_fact,final,two_stage_agent,3,1,3,1,1.0,1.0,1.0,1.0,1,2550.627900004387,361,0,1.0
sf_0033,semantic_fact,final,two_stage_agent,5,1,5,1,1.0,1.0,1.0,1.0,1,2550.627900004387,361,0,1.0
sf_0034,semantic_fact,final,two_stage_agent,1,1,1,1,1.0,1.0,1.0,1.0,2,3578.1115000098944,826,0,0.0
sf_0034,semantic_fact,final,two_stage_agent,3,1,3,1,1.0,1.0,1.0,1.0,2,3578.1115000098944,826,0,0.0
sf_0034,semantic_fact,final,two_stage_agent,5,1,5,1,1.0,1.0,1.0,1.0,2,3578.1115000098944,826,0,0.0
sf_0035,semantic_fact,final,two_stage_agent,1,1,1,0,0.0,0.0,0.0,0.0,2,6987.399800002575,991,0,1.0
sf_0035,semantic_fact,final,two_stage_agent,3,1,3,0,0.0,0.0,0.0,0.0,2,6987.399800002575,991,0,1.0
sf_0035,semantic_fact,final,two_stage_agent,5,1,5,0,0.0,0.0,0.0,0.0,2,6987.399800002575,991,0,1.0
sf_0036,semantic_fact,final,two_stage_agent,1,1,1,1,1.0,1.0,1.0,1.0,2,4749.903700008988,1286,0,0.0
sf_0036,semantic_fact,final,two_stage_agent,3,1,3,1,1.0,1.0,1.0,1.0,2,4749.903700008988,1286,0,0.0
sf_0036,semantic_fact,final,two_stage_agent,5,1,5,1,1.0,1.0,1.0,1.0,2,4749.903700008988,1286,0,0.0
sf_0037,semantic_fact,final,two_stage_agent,1,1,1,1,1.0,1.0,1.0,1.0,1,2355.2248999923468,423,0,1.0
sf_0037,semantic_fact,final,two_stage_agent,3,1,3,1,1.0,1.0,1.0,1.0,1,2355.2248999923468,423,0,1.0
sf_0037,semantic_fact,final,two_stage_agent,5,1,5,1,1.0,1.0,1.0,1.0,1,2355.2248999923468,423,0,1.0
sf_0038,semantic_fact,final,two_stage_agent,1,1,1,1,1.0,1.0,1.0,1.0,1,24.277999997138977,723,0,1.0
sf_0038,semantic_fact,final,two_stage_agent,3,1,3,1,1.0,1.0,1.0,1.0,1,24.277999997138977,723,0,1.0
sf_0038,semantic_fact,final,two_stage_agent,5,1,5,1,1.0,1.0,1.0,1.0,1,24.277999997138977,723,0,1.0
sf_0039,semantic_fact,final,two_stage_agent,1,1,1,1,1.0,1.0,1.0,1.0,1,34432.31130000949,427,0,1.0
sf_0039,semantic_fact,final,two_stage_agent,3,1,3,1,1.0,1.0,1.0,1.0,1,34432.31130000949,427,0,1.0
sf_0039,semantic_fact,final,two_stage_agent,5,1,5,1,1.0,1.0,1.0,1.0,1,34432.31130000949,427,0,1.0
sf_0040,semantic_fact,final,two_stage_agent,1,1,1,1,1.0,1.0,1.0,1.0,2,2439.6078000068665,589,0,0.0
sf_0040,semantic_fact,final,two_stage_agent,3,1,3,1,1.0,1.0,1.0,1.0,2,2439.6078000068665,589,0,0.0
sf_0040,semantic_fact,final,two_stage_agent,5,1,5,1,1.0,1.0,1.0,1.0,2,2439.6078000068665,589,0,0.0
sf_0041,semantic_fact,final,two_stage_agent,1,1,1,1,1.0,1.0,1.0,1.0,2,2301.792200013995,753,0,0.0
sf_0041,semantic_fact,final,two_stage_agent,3,1,3,1,1.0,1.0,1.0,1.0,2,2301.792200013995,753,0,0.0
sf_0041,semantic_fact,final,two_stage_agent,5,1,5,1,1.0,1.0,1.0,1.0,2,2301.792200013995,753,0,0.0
sf_0042,semantic_fact,final,two_stage_agent,1,1,1,1,1.0,1.0,1.0,1.0,1,3793.075499996543,510,0,1.0
sf_0042,semantic_fact,final,two_stage_agent,3,1,3,1,1.0,1.0,1.0,1.0,1,3793.075499996543,510,0,1.0
sf_0042,semantic_fact,final,two_stage_agent,5,1,5,1,1.0,1.0,1.0,1.0,1,3793.075499996543,510,0,1.0
sf_0043,semantic_fact,final,two_stage_agent,1,1,1,1,1.0,1.0,1.0,1.0,1,3724.852599993348,470,0,1.0
sf_0043,semantic_fact,final,two_stage_agent,3,1,3,1,1.0,1.0,1.0,1.0,1,3724.852599993348,470,0,1.0
sf_0043,semantic_fact,final,two_stage_agent,5,1,5,1,1.0,1.0,1.0,1.0,1,3724.852599993348,470,0,1.0
sf_0044,semantic_fact,final,two_stage_agent,1,1,1,1,1.0,1.0,1.0,1.0,1,22.77259999513626,462,0,1.0
sf_0044,semantic_fact,final,two_stage_agent,3,1,3,1,1.0,1.0,1.0,1.0,1,22.77259999513626,462,0,1.0
sf_0044,semantic_fact,final,two_stage_agent,5,1,5,1,1.0,1.0,1.0,1.0,1,22.77259999513626,462,0,1.0
sf_0045,semantic_fact,final,two_stage_agent,1,1,1,0,0.0,0.0,0.0,0.0,1,11669.30609999597,351,0,0.0
sf_0045,semantic_fact,final,two_stage_agent,3,1,3,1,1.0,1.0,1.0,0.5,1,11669.30609999597,351,0,1.0
sf_0045,semantic_fact,final,two_stage_agent,5,1,5,1,1.0,1.0,1.0,0.5,1,11669.30609999597,351,0,1.0
sf_0046,semantic_fact,final,two_stage_agent,1,1,1,1,1.0,1.0,1.0,1.0,1,19.338199988007545,554,0,1.0
sf_0046,semantic_fact,final,two_stage_agent,3,1,3,1,1.0,1.0,1.0,1.0,1,19.338199988007545,554,0,1.0
sf_0046,semantic_fact,final,two_stage_agent,5,1,5,1,1.0,1.0,1.0,1.0,1,19.338199988007545,554,0,1.0
sf_0047,semantic_fact,final,two_stage_agent,1,1,1,1,1.0,1.0,1.0,1.0,1,2230.7857999652624,292,0,1.0
sf_0047,semantic_fact,final,two_stage_agent,3,1,3,1,1.0,1.0,1.0,1.0,1,2230.7857999652624,292,0,1.0
sf_0047,semantic_fact,final,two_stage_agent,5,1,5,1,1.0,1.0,1.0,1.0,1,2230.7857999652624,292,0,1.0
sf_0048,semantic_fact,final,two_stage_agent,1,1,1,1,1.0,1.0,1.0,1.0,2,2087.8086000084877,663,0,0.0
sf_0048,semantic_fact,final,two_stage_agent,3,1,3,1,1.0,1.0,1.0,1.0,2,2087.8086000084877,663,0,0.0
sf_0048,semantic_fact,final,two_stage_agent,5,1,5,1,1.0,1.0,1.0,1.0,2,2087.8086000084877,663,0,0.0
sf_0049,semantic_fact,final,two_stage_agent,1,1,1,1,1.0,1.0,1.0,1.0,1,3330.957000017166,382,0,1.0
sf_0049,semantic_fact,final,two_stage_agent,3,1,3,1,1.0,1.0,1.0,1.0,1,3330.957000017166,382,0,1.0
sf_0049,semantic_fact,final,two_stage_agent,5,1,5,1,1.0,1.0,1.0,1.0,1,3330.957000017166,382,0,1.0
sf_0050,semantic_fact,final,two_stage_agent,1,1,1,1,1.0,1.0,1.0,1.0,1,4095.578699991107,919,0,1.0
sf_0050,semantic_fact,final,two_stage_agent,3,1,3,1,1.0,1.0,1.0,1.0,1,4095.578699991107,919,0,1.0
sf_0050,semantic_fact,final,two_stage_agent,5,1,5,1,1.0,1.0,1.0,1.0,1,4095.578699991107,919,0,1.0
sf_0051,semantic_fact,final,two_stage_agent,1,1,1,1,1.0,1.0,1.0,1.0,1,3379.44849999249,306,0,1.0
sf_0051,semantic_fact,final,two_stage_agent,3,1,3,1,1.0,1.0,1.0,1.0,1,3379.44849999249,306,0,1.0
sf_0051,semantic_fact,final,two_stage_agent,5,1,5,1,1.0,1.0,1.0,1.0,1,3379.44849999249,306,0,1.0
sf_0052,semantic_fact,final,two_stage_agent,1,1,1,1,1.0,1.0,1.0,1.0,1,4798.708400011063,417,0,1.0
sf_0052,semantic_fact,final,two_stage_agent,3,1,3,1,1.0,1.0,1.0,1.0,1,4798.708400011063,417,0,1.0
sf_0052,semantic_fact,final,two_stage_agent,5,1,5,1,1.0,1.0,1.0,1.0,1,4798.708400011063,417,0,1.0
sf_0053,semantic_fact,final,two_stage_agent,1,1,1,1,1.0,1.0,1.0,1.0,2,2956.560499995947,902,0,0.0
sf_0053,semantic_fact,final,two_stage_agent,3,1,3,1,1.0,1.0,1.0,1.0,2,2956.560499995947,902,0,0.0
sf_0053,semantic_fact,final,two_stage_agent,5,1,5,1,1.0,1.0,1.0,1.0,2,2956.560499995947,902,0,0.0
sf_0054,semantic_fact,final,two_stage_agent,1,1,1,1,1.0,1.0,1.0,1.0,1,3817.651399984956,344,0,1.0
sf_0054,semantic_fact,final,two_stage_agent,3,1,3,1,1.0,1.0,1.0,1.0,1,3817.651399984956,344,0,1.0
sf_0054,semantic_fact,final,two_stage_agent,5,1,5,1,1.0,1.0,1.0,1.0,1,3817.651399984956,344,0,1.0
sf_0055,semantic_fact,final,two_stage_agent,1,1,1,1,1.0,1.0,1.0,1.0,1,9967.629699990153,379,0,1.0
sf_0055,semantic_fact,final,two_stage_agent,3,1,3,1,1.0,1.0,1.0,1.0,1,9967.629699990153,379,0,1.0
sf_0055,semantic_fact,final,two_stage_agent,5,1,5,1,1.0,1.0,1.0,1.0,1,9967.629699990153,379,0,1.0
sf_0056,semantic_fact,final,two_stage_agent,1,1,1,1,1.0,1.0,1.0,1.0,1,2355.5330999940634,198,0,1.0
sf_0056,semantic_fact,final,two_stage_agent,3,1,3,1,1.0,1.0,1.0,1.0,1,2355.5330999940634,198,0,1.0
sf_0056,semantic_fact,final,two_stage_agent,5,1,5,1,1.0,1.0,1.0,1.0,1,2355.5330999940634,198,0,1.0
sf_0057,semantic_fact,final,two_stage_agent,1,1,1,1,1.0,1.0,1.0,1.0,1,27.19359999895096,462,0,1.0
sf_0057,semantic_fact,final,two_stage_agent,3,1,3,1,1.0,1.0,1.0,1.0,1,27.19359999895096,462,0,1.0
sf_0057,semantic_fact,final,two_stage_agent,5,1,5,1,1.0,1.0,1.0,1.0,1,27.19359999895096,462,0,1.0
sf_0058,semantic_fact,final,two_stage_agent,1,1,1,0,0.0,0.0,0.0,0.0,1,2548.378700017929,432,0,0.0
sf_0058,semantic_fact,final,two_stage_agent,3,1,3,1,1.0,1.0,1.0,0.5,1,2548.378700017929,432,0,1.0
sf_0058,semantic_fact,final,two_stage_agent,5,1,5,1,1.0,1.0,1.0,0.5,1,2548.378700017929,432,0,1.0
sf_0059,semantic_fact,final,two_stage_agent,1,1,1,0,0.0,0.0,0.0,0.0,2,3414.957100018859,713,-1,0.0
sf_0059,semantic_fact,final,two_stage_agent,3,1,3,1,1.0,1.0,1.0,0.5,2,3414.957100018859,713,0,0.0
sf_0059,semantic_fact,final,two_stage_agent,5,1,5,1,1.0,1.0,1.0,0.5,2,3414.957100018859,713,0,0.0
sf_0060,semantic_fact,final,two_stage_agent,1,1,1,1,1.0,1.0,1.0,1.0,1,4383.128400012851,392,0,1.0
sf_0060,semantic_fact,final,two_stage_agent,3,1,3,1,1.0,1.0,1.0,1.0,1,4383.128400012851,392,0,1.0
sf_0060,semantic_fact,final,two_stage_agent,5,1,5,1,1.0,1.0,1.0,1.0,1,4383.128400012851,392,0,1.0
mh_0001,multi_hop_relation,final,two_stage_agent,1,2,1,0,0.0,0.0,0.0,0.0,1,18.664600014686584,524,0,0.0
mh_0001,multi_hop_relation,final,two_stage_agent,3,2,3,0,0.0,0.0,0.0,0.0,1,18.664600014686584,524,0,0.0
mh_0001,multi_hop_relation,final,two_stage_agent,5,2,5,0,0.0,0.0,0.0,0.0,1,18.664600014686584,524,0,0.0
mh_0002,multi_hop_relation,final,two_stage_agent,1,2,1,1,1.0,0.0,0.0,1.0,2,4574.044199988246,738,0,1.0
mh_0002,multi_hop_relation,final,two_stage_agent,3,2,3,2,1.0,1.0,1.0,1.0,2,4574.044199988246,738,0,0.0
mh_0002,multi_hop_relation,final,two_stage_agent,5,2,5,2,1.0,1.0,1.0,1.0,2,4574.044199988246,738,0,0.0
mh_0003,multi_hop_relation,final,two_stage_agent,1,2,1,1,1.0,0.0,0.0,1.0,1,2051.0039000213146,377,0,0.0
mh_0003,multi_hop_relation,final,two_stage_agent,3,2,3,2,1.0,1.0,1.0,1.0,1,2051.0039000213146,377,0,1.0
mh_0003,multi_hop_relation,final,two_stage_agent,5,2,5,2,1.0,1.0,1.0,1.0,1,2051.0039000213146,377,0,1.0
mh_0004,multi_hop_relation,final,two_stage_agent,1,2,1,0,0.0,0.0,0.0,0.0,2,3587.474699988961,919,0,1.0
mh_0004,multi_hop_relation,final,two_stage_agent,3,2,3,1,1.0,0.0,0.0,0.3333333333333333,2,3587.474699988961,919,1,1.0
mh_0004,multi_hop_relation,final,two_stage_agent,5,2,5,1,1.0,0.0,0.0,0.3333333333333333,2,3587.474699988961,919,0,1.0
mh_0005,multi_hop_relation,final,two_stage_agent,1,2,1,0,0.0,0.0,0.0,0.0,1,3967.578300014138,379,0,0.0
mh_0005,multi_hop_relation,final,two_stage_agent,3,2,3,1,1.0,0.0,0.0,0.5,1,3967.578300014138,379,0,0.0
mh_0005,multi_hop_relation,final,two_stage_agent,5,2,5,2,1.0,1.0,1.0,0.5,1,3967.578300014138,379,0,1.0
mh_0006,multi_hop_relation,final,two_stage_agent,1,2,1,1,1.0,0.0,0.0,1.0,2,2590.024800017476,977,0,1.0
mh_0006,multi_hop_relation,final,two_stage_agent,3,2,3,2,1.0,1.0,1.0,1.0,2,2590.024800017476,977,1,1.0
mh_0006,multi_hop_relation,final,two_stage_agent,5,2,5,2,1.0,1.0,1.0,1.0,2,2590.024800017476,977,1,1.0
mh_0007,multi_hop_relation,final,two_stage_agent,1,2,1,1,1.0,0.0,0.0,1.0,2,21306.24120001495,933,0,1.0
mh_0007,multi_hop_relation,final,two_stage_agent,3,2,3,1,1.0,0.0,0.0,1.0,2,21306.24120001495,933,0,1.0
mh_0007,multi_hop_relation,final,two_stage_agent,5,2,5,2,1.0,1.0,1.0,1.0,2,21306.24120001495,933,1,1.0
mh_0008,multi_hop_relation,final,two_stage_agent,1,2,1,1,1.0,0.0,0.0,1.0,2,2689.285599991679,945,0,1.0
mh_0008,multi_hop_relation,final,two_stage_agent,3,2,3,2,1.0,1.0,1.0,1.0,2,2689.285599991679,945,0,0.0
mh_0008,multi_hop_relation,final,two_stage_agent,5,2,5,2,1.0,1.0,1.0,1.0,2,2689.285599991679,945,0,0.0
mh_0009,multi_hop_relation,final,two_stage_agent,1,2,1,1,1.0,0.0,0.0,1.0,1,2648.8558000177145,331,0,0.0
mh_0009,multi_hop_relation,final,two_stage_agent,3,2,3,1,1.0,0.0,0.0,1.0,1,2648.8558000177145,331,0,0.0
mh_0009,multi_hop_relation,final,two_stage_agent,5,2,5,1,1.0,0.0,0.0,1.0,1,2648.8558000177145,331,0,0.0
mh_0010,multi_hop_relation,final,two_stage_agent,1,2,1,1,1.0,0.0,0.0,1.0,1,36.95999999344349,327,0,0.0
mh_0010,multi_hop_relation,final,two_stage_agent,3,2,3,2,1.0,1.0,1.0,1.0,1,36.95999999344349,327,0,1.0
