question_id,task_type,split,method,k,gold_count,retrieved_count,matched_gold_count,evidence_recall_at_k,complete_recall_at_k,search_success,mrr,tool_calls,latency_ms,text_read_tokens,evidence_gain_step2,stop_accuracy
sf_0039,semantic_fact,final,dense,5,1,5,1,1.0,1.0,1.0,1.0,1,167.30976001520952,427,,
sf_0040,semantic_fact,final,dense,1,1,1,1,1.0,1.0,1.0,1.0,1,167.15625999470552,213,,
sf_0040,semantic_fact,final,dense,3,1,3,1,1.0,1.0,1.0,1.0,1,167.15625999470552,213,,
sf_0040,semantic_fact,final,dense,5,1,5,1,1.0,1.0,1.0,1.0,1,167.15625999470552,213,,
sf_0041,semantic_fact,final,dense,1,1,1,1,1.0,1.0,1.0,1.0,1,166.46316000421842,374,,
sf_0041,semantic_fact,final,dense,3,1,3,1,1.0,1.0,1.0,1.0,1,166.46316000421842,374,,
sf_0041,semantic_fact,final,dense,5,1,5,1,1.0,1.0,1.0,1.0,1,166.46316000421842,374,,
sf_0042,semantic_fact,final,dense,1,1,1,1,1.0,1.0,1.0,1.0,1,166.5126600076755,510,,
sf_0042,semantic_fact,final,dense,3,1,3,1,1.0,1.0,1.0,1.0,1,166.5126600076755,510,,
sf_0042,semantic_fact,final,dense,5,1,5,1,1.0,1.0,1.0,1.0,1,166.5126600076755,510,,
sf_0043,semantic_fact,final,dense,1,1,1,1,1.0,1.0,1.0,1.0,1,166.50425998469194,470,,
sf_0043,semantic_fact,final,dense,3,1,3,1,1.0,1.0,1.0,1.0,1,166.50425998469194,470,,
sf_0043,semantic_fact,final,dense,5,1,5,1,1.0,1.0,1.0,1.0,1,166.50425998469194,470,,
sf_0044,semantic_fact,final,dense,1,1,1,1,1.0,1.0,1.0,1.0,1,166.36436000068983,223,,
sf_0044,semantic_fact,final,dense,3,1,3,1,1.0,1.0,1.0,1.0,1,166.36436000068983,223,,
sf_0044,semantic_fact,final,dense,5,1,5,1,1.0,1.0,1.0,1.0,1,166.36436000068983,223,,
sf_0045,semantic_fact,final,dense,1,1,1,0,0.0,0.0,0.0,0.0,1,166.33796001573404,351,,
sf_0045,semantic_fact,final,dense,3,1,3,1,1.0,1.0,1.0,0.5,1,166.33796001573404,351,,
sf_0045,semantic_fact,final,dense,5,1,5,1,1.0,1.0,1.0,0.5,1,166.33796001573404,351,,
sf_0046,semantic_fact,final,dense,1,1,1,0,0.0,0.0,0.0,0.0,1,166.41196000178655,539,,
sf_0046,semantic_fact,final,dense,3,1,3,1,1.0,1.0,1.0,0.5,1,166.41196000178655,539,,
sf_0046,semantic_fact,final,dense,5,1,5,1,1.0,1.0,1.0,0.5,1,166.41196000178655,539,,
sf_0047,semantic_fact,final,dense,1,1,1,1,1.0,1.0,1.0,1.0,1,166.34376000960668,292,,
sf_0047,semantic_fact,final,dense,3,1,3,1,1.0,1.0,1.0,1.0,1,166.34376000960668,292,,
sf_0047,semantic_fact,final,dense,5,1,5,1,1.0,1.0,1.0,1.0,1,166.34376000960668,292,,
sf_0048,semantic_fact,final,dense,1,1,1,1,1.0,1.0,1.0,1.0,1,166.30505999525388,316,,
sf_0048,semantic_fact,final,dense,3,1,3,1,1.0,1.0,1.0,1.0,1,166.30505999525388,316,,
sf_0048,semantic_fact,final,dense,5,1,5,1,1.0,1.0,1.0,1.0,1,166.30505999525388,316,,
sf_0049,semantic_fact,final,dense,1,1,1,1,1.0,1.0,1.0,1.0,1,167.06705998977026,382,,
sf_0049,semantic_fact,final,dense,3,1,3,1,1.0,1.0,1.0,1.0,1,167.06705998977026,382,,
sf_0049,semantic_fact,final,dense,5,1,5,1,1.0,1.0,1.0,1.0,1,167.06705998977026,382,,
sf_0050,semantic_fact,final,dense,1,1,1,1,1.0,1.0,1.0,1.0,1,169.67336000104746,919,,
sf_0050,semantic_fact,final,dense,3,1,3,1,1.0,1.0,1.0,1.0,1,169.67336000104746,919,,
sf_0050,semantic_fact,final,dense,5,1,5,1,1.0,1.0,1.0,1.0,1,169.67336000104746,919,,
sf_0051,semantic_fact,final,dense,1,1,1,1,1.0,1.0,1.0,1.0,1,166.44705998500189,306,,
sf_0051,semantic_fact,final,dense,3,1,3,1,1.0,1.0,1.0,1.0,1,166.44705998500189,306,,
sf_0051,semantic_fact,final,dense,5,1,5,1,1.0,1.0,1.0,1.0,1,166.44705998500189,306,,
sf_0052,semantic_fact,final,dense,1,1,1,1,1.0,1.0,1.0,1.0,1,166.3172599931558,417,,
sf_0052,semantic_fact,final,dense,3,1,3,1,1.0,1.0,1.0,1.0,1,166.3172599931558,417,,
sf_0052,semantic_fact,final,dense,5,1,5,1,1.0,1.0,1.0,1.0,1,166.3172599931558,417,,
sf_0053,semantic_fact,final,dense,1,1,1,1,1.0,1.0,1.0,1.0,1,166.33625998695692,313,,
sf_0053,semantic_fact,final,dense,3,1,3,1,1.0,1.0,1.0,1.0,1,166.33625998695692,313,,
sf_0053,semantic_fact,final,dense,5,1,5,1,1.0,1.0,1.0,1.0,1,166.33625998695692,313,,
sf_0054,semantic_fact,final,dense,1,1,1,1,1.0,1.0,1.0,1.0,1,166.37146000166734,344,,
sf_0054,semantic_fact,final,dense,3,1,3,1,1.0,1.0,1.0,1.0,1,166.37146000166734,344,,
sf_0054,semantic_fact,final,dense,5,1,5,1,1.0,1.0,1.0,1.0,1,166.37146000166734,344,,
sf_0055,semantic_fact,final,dense,1,1,1,1,1.0,1.0,1.0,1.0,1,167.4603600015243,379,,
sf_0055,semantic_fact,final,dense,3,1,3,1,1.0,1.0,1.0,1.0,1,167.4603600015243,379,,
sf_0055,semantic_fact,final,dense,5,1,5,1,1.0,1.0,1.0,1.0,1,167.4603600015243,379,,
sf_0056,semantic_fact,final,dense,1,1,1,1,1.0,1.0,1.0,1.0,1,168.31076000233492,198,,
sf_0056,semantic_fact,final,dense,3,1,3,1,1.0,1.0,1.0,1.0,1,168.31076000233492,198,,
sf_0056,semantic_fact,final,dense,5,1,5,1,1.0,1.0,1.0,1.0,1,168.31076000233492,198,,
sf_0057,semantic_fact,final,dense,1,1,1,0,0.0,0.0,0.0,0.0,1,166.306260000666,418,,
sf_0057,semantic_fact,final,dense,3,1,3,1,1.0,1.0,1.0,0.5,1,166.306260000666,418,,
sf_0057,semantic_fact,final,dense,5,1,5,1,1.0,1.0,1.0,0.5,1,166.306260000666,418,,
sf_0058,semantic_fact,final,dense,1,1,1,0,0.0,0.0,0.0,0.0,1,166.39876000185808,432,,
sf_0058,semantic_fact,final,dense,3,1,3,1,1.0,1.0,1.0,0.5,1,166.39876000185808,432,,
sf_0058,semantic_fact,final,dense,5,1,5,1,1.0,1.0,1.0,0.5,1,166.39876000185808,432,,
sf_0059,semantic_fact,final,dense,1,1,1,1,1.0,1.0,1.0,1.0,1,168.14716000457605,296,,
sf_0059,semantic_fact,final,dense,3,1,3,1,1.0,1.0,1.0,1.0,1,168.14716000457605,296,,
sf_0059,semantic_fact,final,dense,5,1,5,1,1.0,1.0,1.0,1.0,1,168.14716000457605,296,,
sf_0060,semantic_fact,final,dense,1,1,1,1,1.0,1.0,1.0,1.0,1,166.324059989055,392,,
sf_0060,semantic_fact,final,dense,3,1,3,1,1.0,1.0,1.0,1.0,1,166.324059989055,392,,
sf_0060,semantic_fact,final,dense,5,1,5,1,1.0,1.0,1.0,1.0,1,166.324059989055,392,,
mh_0001,multi_hop_relation,final,dense,1,2,1,0,0.0,0.0,0.0,0.0,1,166.3986600001653,212,,
mh_0001,multi_hop_relation,final,dense,3,2,3,0,0.0,0.0,0.0,0.0,1,166.3986600001653,212,,
mh_0001,multi_hop_relation,final,dense,5,2,5,0,0.0,0.0,0.0,0.0,1,166.3986600001653,212,,
mh_0002,multi_hop_relation,final,dense,1,2,1,1,1.0,0.0,0.0,1.0,1,166.3818599989017,347,,
mh_0002,multi_hop_relation,final,dense,3,2,3,2,1.0,1.0,1.0,1.0,1,166.3818599989017,347,,
mh_0002,multi_hop_relation,final,dense,5,2,5,2,1.0,1.0,1.0,1.0,1,166.3818599989017,347,,
mh_0003,multi_hop_relation,final,dense,1,2,1,1,1.0,0.0,0.0,1.0,1,166.31696000297865,377,,
mh_0003,multi_hop_relation,final,dense,3,2,3,2,1.0,1.0,1.0,1.0,1,166.31696000297865,377,,
mh_0003,multi_hop_relation,final,dense,5,2,5,2,1.0,1.0,1.0,1.0,1,166.31696000297865,377,,
mh_0004,multi_hop_relation,final,dense,1,2,1,0,0.0,0.0,0.0,0.0,1,166.30515999694666,492,,
mh_0004,multi_hop_relation,final,dense,3,2,3,1,1.0,0.0,0.0,0.5,1,166.30515999694666,492,,
mh_0004,multi_hop_relation,final,dense,5,2,5,1,1.0,0.0,0.0,0.5,1,166.30515999694666,492,,
mh_0005,multi_hop_relation,final,dense,1,2,1,0,0.0,0.0,0.0,0.0,1,169.01635999580225,379,,
mh_0005,multi_hop_relation,final,dense,3,2,3,1,1.0,0.0,0.0,0.5,1,169.01635999580225,379,,
mh_0005,multi_hop_relation,final,dense,5,2,5,2,1.0,1.0,1.0,0.5,1,169.01635999580225,379,,
mh_0006,multi_hop_relation,final,dense,1,2,1,1,1.0,0.0,0.0,1.0,1,166.7637599815925,430,,
mh_0006,multi_hop_relation,final,dense,3,2,3,1,1.0,0.0,0.0,1.0,1,166.7637599815925,430,,
mh_0006,multi_hop_relation,final,dense,5,2,5,1,1.0,0.0,0.0,1.0,1,166.7637599815925,430,,
mh_0007,multi_hop_relation,final,dense,1,2,1,1,1.0,0.0,0.0,1.0,1,166.79635999699434,467,,
mh_0007,multi_hop_relation,final,dense,3,2,3,1,1.0,0.0,0.0,1.0,1,166.79635999699434,467,,
mh_0007,multi_hop_relation,final,dense,5,2,5,1,1.0,0.0,0.0,1.0,1,166.79635999699434,467,,
mh_0008,multi_hop_relation,final,dense,1,2,1,1,1.0,0.0,0.0,1.0,1,166.49365999897321,549,,
mh_0008,multi_hop_relation,final,dense,3,2,3,2,1.0,1.0,1.0,1.0,1,166.49365999897321,549,,
mh_0008,multi_hop_relation,final,dense,5,2,5,2,1.0,1.0,1.0,1.0,1,166.49365999897321,549,,
mh_0009,multi_hop_relation,final,dense,1,2,1,1,1.0,0.0,0.0,1.0,1,166.33866001268228,331,,
mh_0009,multi_hop_relation,final,dense,3,2,3,1,1.0,0.0,0.0,1.0,1,166.33866001268228,331,,
mh_0009,multi_hop_relation,final,dense,5,2,5,1,1.0,0.0,0.0,1.0,1,166.33866001268228,331,,
mh_0010,multi_hop_relation,final,dense,1,2,1,0,0.0,0.0,0.0,0.0,1,166.3138599952062,331,,
mh_0010,multi_hop_relation,final,dense,3,2,3,0,0.0,0.0,0.0,0.0,1,166.3138599952062,331,,
mh_0010,multi_hop_relation,final,dense,5,2,5,1,1.0,0.0,0.0,0.25,1,166.3138599952062,331,,
mh_0011,multi_hop_relation,final,dense,1,2,1,1,1.0,0.0,0.0,1.0,1,166.61476000746092,420,,
mh_0011,multi_hop_relation,final,dense,3,2,3,2,1.0,1.0,1.0,1.0,1,166.61476000746092,420,,
mh_0011,multi_hop_relation,final,dense,5,2,5,2,1.0,1.0,1.0,1.0,1,166.61476000746092,420,,
mh_0012,multi_hop_relation,final,dense,1,2,1,1,1.0,0.0,0.0,1.0,1,166.60516000886759,474,,
mh_0012,multi_hop_relation,final,dense,3,2,3,1,1.0,0.0,0.0,1.0,1,166.60516000886759,474,,
mh_0012,multi_hop_relation,final,dense,5,2,5,1,1.0,0.0,0.0,1.0,1,166.60516000886759,474,,
mh_0013,multi_hop_relation,final,dense,1,2,1,1,1.0,0.0,0.0,1.0,1,166.44406000872453,562,,
mh_0013,multi_hop_relation,final,dense,3,2,3,1,1.0,0.0,0.0,1.0,1,166.44406000872453,562,,
mh_0013,multi_hop_relation,final,dense,5,2,5,1,1.0,0.0,0.0,1.0,1,166.44406000872453,562,,
mh_0014,multi_hop_relation,final,dense,1,2,1,0,0.0,0.0,0.0,0.0,1,166.3826599975427,424,,
mh_0014,multi_hop_relation,final,dense,3,2,3,1,1.0,0.0,0.0,0.5,1,166.3826599975427,424,,
mh_0014,multi_hop_relation,final,dense,5,2,5,1,1.0,0.0,0.0,0.5,1,166.3826599975427,424,,
mh_0015,multi_hop_relation,final,dense,1,2,1,1,1.0,0.0,0.0,1.0,1,166.35975999732813,462,,
mh_0015,multi_hop_relation,final,dense,3,2,3,1,1.0,0.0,0.0,1.0,1,166.35975999732813,462,,
mh_0015,multi_hop_relation,final,dense,5,2,5,1,1.0,0.0,0.0,1.0,1,166.35975999732813,462,,
mh_0016,multi_hop_relation,final,dense,1,2,1,0,0.0,0.0,0.0,0.0,1,166.54156000514826,552,,
mh_0016,multi_hop_relation,final,dense,3,2,3,1,1.0,0.0,0.0,0.3333333333333333,1,166.54156000514826,552,,
mh_0016,multi_hop_relation,final,dense,5,2,5,2,1.0,1.0,1.0,0.3333333333333333,1,166.54156000514826,552,,
mh_0017,multi_hop_relation,final,dense,1,2,1,0,0.0,0.0,0.0,0.0,1,166.4387600084146,493,,
mh_0017,multi_hop_relation,final,dense,3,2,3,0,0.0,0.0,0.0,0.0,1,166.4387600084146,493,,
mh_0017,multi_hop_relation,final,dense,5,2,5,1,1.0,0.0,0.0,0.2,1,166.4387600084146,493,,
mh_0018,multi_hop_relation,final,dense,1,2,1,1,1.0,0.0,0.0,1.0,1,166.34245998760065,479,,
mh_0018,multi_hop_relation,final,dense,3,2,3,2,1.0,1.0,1.0,1.0,1,166.34245998760065,479,,
mh_0018,multi_hop_relation,final,dense,5,2,5,2,1.0,1.0,1.0,1.0,1,166.34245998760065,479,,
mh_0019,multi_hop_relation,final,dense,1,2,1,1,1.0,0.0,0.0,1.0,1,166.36546000440916,507,,
mh_0019,multi_hop_relation,final,dense,3,2,3,1,1.0,0.0,0.0,1.0,1,166.36546000440916,507,,
mh_0019,multi_hop_relation,final,dense,5,2,5,1,1.0,0.0,0.0,1.0,1,166.36546000440916,507,,
mh_0020,multi_hop_relation,final,dense,1,2,1,1,1.0,0.0,0.0,1.0,1,166.3526599963506,727,,
mh_0020,multi_hop_relation,final,dense,3,2,3,1,1.0,0.0,0.0,1.0,1,166.3526599963506,727,,
mh_0020,multi_hop_relation,final,dense,5,2,5,1,1.0,0.0,0.0,1.0,1,166.3526599963506,727,,
mh_0021,multi_hop_relation,final,dense,1,2,1,1,1.0,0.0,0.0,1.0,1,169.3150600006183,290,,
mh_0021,multi_hop_relation,final,dense,3,2,3,1,1.0,0.0,0.0,1.0,1,169.3150600006183,290,,
mh_0021,multi_hop_relation,final,dense,5,2,5,2,1.0,1.0,1.0,1.0,1,169.3150600006183,290,,
